strategy_name,symbol,entry_time,exit_time,side,quantity,entry_price,exit_price,pnl,slippage
MtfTrendB,RELIANCE,2026-03-16T11:45:00,2026-03-16T12:45:00,SELL,1,1372.56273,1380.5,-7.937269999999899,0.0
MtfTrendB,RELIANCE,2026-03-16T12:50:00,2026-03-16T13:25:00,SELL,1,1374.16257,1381.7,-7.537430000000086,0.0
MtfTrendB,NIFTY,2026-03-16T10:15:00,2026-03-16T14:25:00,SELL,1,23152.88448,23276.95,-124.0655200000001,0.0
MtfTrendB,NIFTY,2026-03-17T11:15:00,2026-03-17T13:20:00,SELL,1,23469.102855,23533.9,-64.79714500000046,0.0
MtfTrendB,NIFTY,2026-03-17T15:20:00,2026-03-18T09:20:00,SELL,1,23560.6437,23656.8,-96.15629999999874,0.0
MtfTrendB,NIFTY,2026-03-18T10:10:00,2026-03-18T10:50:00,SELL,1,23647.83498,23754.65,-106.81502000000182,0.0
MtfTrendB,RELIANCE,2026-03-18T12:50:00,2026-03-18T15:25:00,BUY,1,1408.7408599999999,1405.3,-3.4408599999999296,0.0
MtfTrendB,RELIANCE,2026-03-19T10:05:00,2026-03-19T11:55:00,BUY,1,1406.84067,1400.3,-6.540670000000091,0.0
MtfTrendB,NIFTY,2026-03-19T13:15:00,2026-03-19T14:55:00,SELL,1,23197.929975,23046.15,151.77997499999765,0.0
MtfTrendB,RELIANCE,2026-03-20T13:05:00,2026-03-20T14:40:00,BUY,1,1426.1426,1420.6,-5.542599999999993,0.0
MtfTrendB,NIFTY,2026-03-20T11:55:00,2026-03-20T14:55:00,SELL,1,23246.87508,23083.3,163.57508000000234,0.0
MtfTrendB,NIFTY,2026-03-23T14:35:00,2026-03-24T09:20:00,SELL,1,22524.547319999998,22661.15,-136.6026800000036,0.0
MtfTrendB,NIFTY,2026-03-24T10:35:00,2026-03-24T11:40:00,SELL,1,22665.483225,22766.8,-101.31677499999932,0.0
MtfTrendB,RELIANCE,2026-03-24T12:25:00,2026-03-24T14:40:00,BUY,1,1416.64165,1408.7,-7.9416499999999814,0.0
MtfTrendB,NIFTY,2026-03-24T14:40:00,2026-03-25T09:20:00,SELL,1,22893.660405000002,23037.9,-144.2395949999991,0.0
MtfTrendB,RELIANCE,2026-03-24T15:10:00,2026-03-25T10:45:00,BUY,1,1413.74136,1426.7999999999997,13.058639999999741,0.0
MtfTrendB,RELIANCE,2026-03-25T12:20:00,2026-03-25T13:00:00,BUY,1,1427.64275,1422.6,-5.042750000000069,0.0
MtfTrendB,RELIANCE,2026-03-30T10:25:00,2026-04-01T09:20:00,SELL,1,1352.66472,1361.5,-8.835280000000012,0.0
MtfTrendB,NIFTY,2026-04-01T11:00:00,2026-04-01T11:45:00,SELL,1,22768.472925,22820.25,-51.77707500000179,0.0
MtfTrendB,NIFTY,2026-04-01T11:50:00,2026-04-01T12:05:00,SELL,1,22751.82459,22822.65,-70.82541000000128,0.0
MtfTrendB,NIFTY,2026-04-01T13:25:00,2026-04-01T14:50:00,SELL,1,22808.318939999997,22635.899999999994,172.4189400000032,0.0
MtfTrendB,RELIANCE,2026-04-02T13:00:00,2026-04-02T13:50:00,SELL,1,1341.36585,1347.0,-5.634150000000091,0.0
MtfTrendB,RELIANCE,2026-04-02T14:45:00,2026-04-02T15:20:00,SELL,1,1347.5652300000002,1356.9,-9.334769999999935,0.0
MtfTrendB,RELIANCE,2026-04-06T09:20:00,2026-04-06T11:05:00,SELL,1,1338.5661300000002,1298.1000000000001,40.46613000000002,0.0
MtfTrendB,NIFTY,2026-04-06T11:05:00,2026-04-06T11:55:00,SELL,1,22587.790995,22669.2,-81.40900500000134,0.0
MtfTrendB,NIFTY,2026-04-06T12:35:00,2026-04-06T12:50:00,SELL,1,22647.83499,22731.1,-83.26500999999917,0.0
MtfTrendB,RELIANCE,2026-04-06T13:45:00,2026-04-06T14:20:00,SELL,1,1298.8701,1304.9,-6.029899999999998,0.0
MtfTrendB,RELIANCE,2026-04-07T13:10:00,2026-04-07T13:45:00,SELL,1,1292.5707300000001,1299.0,-6.42926999999986,0.0
MtfTrendB,RELIANCE,2026-04-07T14:20:00,2026-04-07T15:05:00,SELL,1,1295.57043,1304.0,-8.429570000000012,0.0
MtfTrendB,NIFTY,2026-04-09T11:50:00,2026-04-09T12:50:00,BUY,1,23889.638725,23814.2,-75.43872499999998,0.0
MtfTrendB,NIFTY,2026-04-10T15:05:00,2026-04-13T09:20:00,BUY,1,24037.50351,23947.25,-90.25350999999864,0.0
MtfTrendB,RELIANCE,2026-04-13T15:05:00,2026-04-15T09:20:00,SELL,1,1313.76861,1318.5,-4.731389999999919,0.0
MtfTrendB,NIFTY,2026-04-16T13:55:00,2026-04-17T09:20:00,BUY,1,24185.868345,24102.8,-83.06834499999968,0.0
MtfTrendB,NIFTY,2026-04-17T10:05:00,2026-04-20T10:35:00,BUY,1,24257.72553,24432.099999999995,174.3744699999952,0.0
MtfTrendB,NIFTY,2026-04-20T14:25:00,2026-04-20T14:50:00,BUY,1,24417.791535,24372.25,-45.541535000000295,0.0
MtfTrendB,RELIANCE,2026-04-20T10:10:00,2026-04-21T12:45:00,BUY,1,1362.93628,1355.5,-7.436279999999897,0.0
MtfTrendB,RELIANCE,2026-04-21T14:30:00,2026-04-21T15:05:00,BUY,1,1355.7355599999999,1351.2,-4.535559999999805,0.0
MtfTrendB,RELIANCE,2026-04-22T10:15:00,2026-04-23T09:20:00,BUY,1,1356.0355900000002,1349.1,-6.935590000000275,0.0
MtfTrendB,NIFTY,2026-04-21T09:20:00,2026-04-23T09:20:00,BUY,1,24471.34689,24318.0,-153.3468900000007,0.0
MtfTrendB,NIFTY,2026-04-24T15:05:00,2026-04-27T09:20:00,SELL,1,23868.81288,23930.5,-61.687119999998686,0.0
MtfTrendB,RELIANCE,2026-04-27T10:35:00,2026-04-27T12:15:00,SELL,1,1333.66662,1341.9,-8.233380000000125,0.0
MtfTrendB,NIFTY,2026-04-27T10:35:00,2026-04-27T13:20:00,SELL,1,24020.79768,24103.15,-82.35232000000178,0.0
MtfTrendB,NIFTY,2026-04-27T14:35:00,2026-04-27T14:55:00,SELL,1,24081.09165,24124.55,-43.45835000000079,0.0
MtfTrendB,RELIANCE,2026-04-28T13:20:00,2026-04-28T14:55:00,BUY,1,1381.63815,1392.6999999999998,11.061849999999822,0.0
MtfTrendB,NIFTY,2026-04-28T15:05:00,2026-04-29T09:20:00,SELL,1,23999.749785,24046.45,-46.70021500000075,0.0
MtfTrendB,RELIANCE,2026-04-29T14:55:00,2026-04-29T15:20:00,BUY,1,1418.04179,1425.3000000000002,7.25821000000019,0.0
MtfTrendB,RELIANCE,2026-04-30T11:30:00,2026-04-30T13:50:00,BUY,1,1408.1408,1428.8000000000002,20.659200000000283,0.0
MtfTrendB,NIFTY,2026-04-30T15:05:00,2026-05-04T09:20:00,SELL,1,23999.249835000002,24087.45,-88.20016499999838,0.0
MtfTrendB,NIFTY,2026-05-04T14:45:00,2026-05-05T09:20:00,SELL,1,24093.5904,23988.6,104.99040000000241,0.0
MtfTrendB,RELIANCE,2026-05-05T12:10:00,2026-05-06T09:20:00,BUY,1,1458.0457900000001,1467.3000000000002,9.254210000000057,0.0
MtfTrendB,NIFTY,2026-05-05T14:10:00,2026-05-06T09:20:00,SELL,1,24013.89837,24062.15,-48.25163000000248,0.0
MtfTrendB,RELIANCE,2026-05-06T14:15:00,2026-05-06T14:30:00,BUY,1,1436.9436799999999,1447.3999999999999,10.456320000000005,0.0
MtfTrendB,NIFTY,2026-05-07T12:40:00,2026-05-07T13:20:00,BUY,1,24439.093665,24329.7,-109.3936649999996,0.0
MtfTrendB,NIFTY,2026-05-07T14:00:00,2026-05-07T14:50:00,BUY,1,24371.086865,24331.65,-39.43686499999967,0.0
MtfTrendB,RELIANCE,2026-05-07T09:45:00,2026-05-08T09:20:00,BUY,1,1442.44423,1430.3,-12.144230000000107,0.0
MtfTrendB,NIFTY,2026-05-08T10:30:00,2026-05-08T12:15:00,BUY,1,24240.473804999998,24175.1,-65.37380499999927,0.0
MtfTrendB,NIFTY,2026-05-11T14:15:00,2026-05-11T15:05:00,SELL,1,23943.90537,23843.999999999996,99.90537000000404,0.0
MtfTrendB,RELIANCE,2026-05-12T12:10:00,2026-05-12T14:05:00,SELL,1,1384.16157,1371.8999999999999,12.26157000000012,0.0
MtfTrendB,NIFTY,2026-05-13T11:00:00,2026-05-13T11:45:00,SELL,1,23372.46252,23478.6,-106.1374799999976,0.0
MtfTrendB,NIFTY,2026-05-13T14:45:00,2026-05-14T09:20:00,SELL,1,23465.15325,23522.4,-57.246750000002066,0.0
MtfTrendB,NIFTY,2026-05-14T09:45:00,2026-05-14T11:35:00,SELL,1,23494.45032,23589.2,-94.74968000000081,0.0
MtfTrendB,RELIANCE,2026-05-14T09:50:00,2026-05-14T11:45:00,SELL,1,1362.66372,1369.9,-7.236280000000079,0.0
MtfTrendB,RELIANCE,2026-05-14T12:55:00,2026-05-15T09:20:00,SELL,1,1369.0630800000001,1355.2,13.863080000000082,0.0
MtfTrendB,NIFTY,2026-05-14T14:50:00,2026-05-15T09:30:00,SELL,1,23692.33053,23777.2,-84.86947000000146,0.0
MtfTrendB,NIFTY,2026-05-15T13:35:00,2026-05-15T13:50:00,SELL,1,23759.173844999998,23709.05,50.123844999998255,0.0
MtfTrendB,NIFTY,2026-05-18T12:00:00,2026-05-18T12:35:00,SELL,1,23472.35253,23562.75,-90.39746999999988,0.0
MtfTrendB,NIFTY,2026-05-18T14:25:00,2026-05-18T15:05:00,SELL,1,23588.690895,23659.4,-70.70910500000173,0.0
MtfTrendB,RELIANCE,2026-05-15T09:20:00,2026-05-20T09:20:00,SELL,1,1351.4648399999999,1317.6,33.86483999999996,0.0
MtfTrendB,NIFTY,2026-05-20T12:10:00,2026-05-20T14:05:00,SELL,1,23577.691995,23640.25,-62.55800499999896,0.0
MtfTrendB,NIFTY,2026-05-20T15:05:00,2026-05-21T09:20:00,SELL,1,23641.13565,23690.9,-49.764350000001286,0.0
MtfTrendB,NIFTY,2026-05-21T15:15:00,2026-05-22T09:20:00,SELL,1,23636.73609,23696.6,-59.86391000000003,0.0
MtfTrendB,NIFTY,2026-05-22T15:30:00,2026-05-25T09:20:00,BUY,1,23751.224885,23848.649999999994,97.42511499999455,0.0
MtfTrendB,NIFTY,2026-05-25T13:05:00,2026-05-25T15:30:00,BUY,1,23974.147175,24044.050000000003,69.90282500000467,0.0
MtfTrendB,RELIANCE,2026-05-26T10:00:00,2026-05-26T11:20:00,BUY,1,1365.1365,1361.4,-3.736499999999978,0.0
MtfTrendB,NIFTY,2026-05-26T09:40:00,2026-05-26T13:20:00,BUY,1,24071.806940000002,23965.7,-106.10694000000149,0.0
MtfTrendB,RELIANCE,2026-05-26T13:15:00,2026-05-26T14:40:00,BUY,1,1361.43613,1355.0,-6.436130000000048,0.0
MtfTrendB,NIFTY,2026-05-26T15:30:00,2026-05-27T09:20:00,BUY,1,23936.143375,23896.4,-39.743374999998196,0.0
MtfTrendB,NIFTY,2026-05-27T10:10:00,2026-05-27T14:40:00,BUY,1,23936.243384999998,23868.5,-67.74338499999794,0.0
MtfTrendB,RELIANCE,2026-05-27T11:40:00,2026-05-29T09:20:00,SELL,1,1355.8644,1360.9,-5.035600000000159,0.0
MtfTrendB,NIFTY,2026-05-27T15:00:00,2026-05-29T09:20:00,BUY,1,23898.939655,23973.149999999998,74.2103449999995,0.0
MtfTrendB,NIFTY,2026-05-29T09:20:00,2026-05-29T09:30:00,BUY,1,23965.69633,23892.1,-73.59633000000031,0.0
MtfTrendB,NIFTY,2026-05-29T11:55:00,2026-05-29T12:05:00,BUY,1,23910.19078,23875.35,-34.84078000000227,0.0
MtfTrendB,NIFTY,2026-06-01T11:30:00,2026-06-01T14:05:00,SELL,1,23556.794085,23438.950000000004,117.844084999997,0.0
MtfTrendB,RELIANCE,2026-06-01T13:10:00,2026-06-02T09:20:00,SELL,1,1325.26746,1318.2000000000003,7.067459999999755,0.0
MtfTrendB,NIFTY,2026-06-02T10:55:00,2026-06-02T12:50:00,SELL,1,23300.26974,23375.95,-75.680260000001,0.0
MtfTrendB,RELIANCE,2026-06-02T14:40:00,2026-06-03T09:20:00,SELL,1,1314.4685399999998,1323.7,-9.231460000000197,0.0
MtfTrendB,NIFTY,2026-06-02T14:40:00,2026-06-03T09:20:00,SELL,1,23476.102155,23321.45,154.65215499999977,0.0
MtfTrendB,NIFTY,2026-06-03T15:10:00,2026-06-04T09:20:00,SELL,1,23387.06106,23248.9,138.16105999999854,0.0
MtfTrendB,NIFTY,2026-06-04T10:35:00,2026-06-04T11:45:00,SELL,1,23385.6612,23450.1,-64.4387999999999,0.0
MtfTrendB,NIFTY,2026-06-04T12:35:00,2026-06-04T14:40:00,SELL,1,23394.710295,23450.45,-55.73970499999996,0.0
MtfTrendB,NIFTY,2026-06-04T14:55:00,2026-06-05T09:20:00,SELL,1,23405.309235,23465.3,-59.990764999998646,0.0
MtfTrendB,RELIANCE,2026-06-03T09:20:00,2026-06-08T09:20:00,SELL,1,1308.7691100000002,1278.7000000000003,30.06910999999991,0.0
MtfTrendB,NIFTY,2026-06-05T10:35:00,2026-06-08T09:20:00,SELL,1,23428.756889999997,23267.999999999993,160.7568900000042,0.0
MtfTrendB,NIFTY,2026-06-08T13:10:00,2026-06-08T15:05:00,SELL,1,23217.17805,23123.9,93.27804999999717,0.0
MtfTrendB,NIFTY,2026-06-08T15:05:00,2026-06-09T09:20:00,SELL,1,23114.438325,23196.7,-82.26167500000156,0.0
MtfTrendB,RELIANCE,2026-06-09T10:05:00,2026-06-09T13:10:00,SELL,1,1268.2731600000002,1261.2000000000003,7.073159999999916,0.0
MtfTrendB,NIFTY,2026-06-09T10:05:00,2026-06-09T14:45:00,SELL,1,23165.933175,23243.95,-78.01682500000243,0.0
MtfTrendB,NIFTY,2026-06-11T10:55:00,2026-06-11T11:25:00,SELL,1,23170.18275,23214.05,-43.86724999999933,0.0
MtfTrendB,NIFTY,2026-06-11T13:15:00,2026-06-12T09:20:00,SELL,1,23255.37423,23327.45,-72.07576999999947,0.0
